,year,symbol,change in 12 months,PE,PEG,After Tax ROE,Gross Margin,Operating Margin,Profit Margin,Cash Ratio,changeLabel
598,2014,MET,12.551250679487401,9.920620346715326,0.11482922763520888,9.0,47.0,12.0,9.0,74.4574898785425,3
599,2015,MET,8.571865861614562,11.142082429501082,-0.7018231231455851,8.0,45.0,11.0,8.0,74.4574898785425,3
600,2013,MHK,-6.053530170514582,24.731482201646084,0.7298803283900426,8.0,26.0,7.0,5.0,4.0,2
601,2014,MHK,5.175719942889212,20.849314657534247,0.41527733293285435,12.0,28.0,10.0,7.0,5.0,3
602,2015,MHK,6.838077355176195,50.0,-1.0351076646664865,13.0,30.0,10.0,8.0,3.0,3
603,2013,MJN,-2.2010356092483554,23.459374999999998,2.8933229166666643,234.0,64.0,24.0,16.0,59.0,2
604,2014,MJN,-24.49997511450376,25.983098028169014,2.375597534004029,125.0,61.0,22.0,16.0,108.0,0
605,2015,MJN,6.223689587093694,27.397866463414637,-3.602312072041554,103.0,64.0,24.0,16.0,136.0,3
606,2014,MKC,-12.027571599507178,21.479229228486645,1.4685798588779235,24.0,41.0,14.0,10.0,7.0,1
607,2015,MKC,-23.696849881921015,25.58757882165605,-3.749136549086124,24.0,40.0,13.0,9.0,9.0,0
608,2013,MLM,22.39186725515735,37.9408393129771,0.8788827334525074,8.0,17.0,10.0,6.0,20.0,3
609,2014,MLM,-3.3434869910374005,38.6611728937729,9.208388452880476,4.0,18.0,11.0,5.0,27.0,2
610,2015,MLM,-25.979685662289803,28.832946751740142,0.4981895229889278,7.0,20.0,14.0,8.0,46.0,0
611,2013,MMC,-43.229954061126406,16.844129352226723,1.1736554645422483,17.0,100.0,17.0,11.0,74.4574898785425,0
612,2014,MMC,-13.95965880795573,19.72676524163569,2.214777733947281,21.0,100.0,18.0,11.0,74.4574898785425,1
613,2015,MMC,-9.522294610363605,18.847175913621264,1.5843407252387882,25.0,100.0,19.0,12.0,74.4574898785425,1
614,2014,MMM,-9.546275642173741,19.92463977719528,1.701066120978047,38.0,48.0,22.0,16.0,56.0,1
615,2015,MMM,-8.553507633998295,20.494818847150263,17.375051978195177,42.0,49.0,23.0,16.0,27.0,1
616,2013,MO,-10.600041317970316,15.58407057522124,1.6051592692477885,110.0,43.0,33.0,19.0,45.0,1
617,2014,MO,-22.828429604989854,17.22265625,1.2974401041666648,168.0,41.0,31.0,21.0,43.0,0
618,2015,MO,-15.296471448286418,20.189138014981275,4.698563028941097,182.0,44.0,33.0,21.0,33.0,1
619,2014,MON,-0.6022700170142221,22.473484848484848,1.6587572150072147,35.0,54.0,26.0,17.0,47.0,2
620,2015,MON,4.110934583787914,22.477319484536086,-2.760005741356986,33.0,55.0,23.0,15.0,72.0,3
621,2016,MON,15.96747873430566,33.55132483443709,-0.8892017783990157,29.0,52.0,18.0,10.0,26.0,3
622,2014,MOS,1.7931254908379193,17.36245353159851,-0.44051024960169927,10.0,21.0,14.0,11.0,149.0,2
623,2015,MOS,48.55902214442428,13.24731182795699,3.563526881720419,10.0,19.0,14.0,11.0,62.0,3
624,2013,MRK,-13.24506875019354,30.738256040268453,-1.1555307363286107,9.0,61.0,14.0,10.0,98.0,1
625,2014,MRK,-12.006459700503846,13.003640898058253,0.07367081725515892,25.0,60.0,13.0,28.0,85.0,1
626,2015,MRK,27.586112253866887,34.81645569620253,-0.5647393601116316,10.0,62.0,18.0,11.0,70.0,3
627,2013,MRO,-14.064027553093629,13.395582128514054,1.2002441587148598,9.0,81.0,20.0,15.0,6.0,1
628,2014,MRO,18.58888712206183,7.075892857142856,0.08853755384063172,14.0,79.0,11.0,28.0,55.0,3
629,2015,MRO,51.22575965581985,-6.194785122699387,0.035856120606838834,12.0,69.0,55.0,40.0,71.0,3
630,2014,MSFT,-10.33249891848347,15.804510902255636,8.249954690977372,25.0,69.0,32.0,25.0,188.0,1
631,2015,MSFT,-31.977693772823503,34.463087583892616,-0.7835197690013194,15.0,65.0,19.0,13.0,194.0,0
632,2016,MSFT,-15.082355713715694,27.66037712264151,0.6541898716307275,23.0,62.0,24.0,20.0,191.0,1
633,2013,MTB,-12.245547635394018,13.113801452784504,1.4387170579359234,10.0,0.0,0.0,24.0,74.4574898785425,1
634,2014,MTB,-11.729827649998235,16.343373360107098,-1.7088134677782865,9.0,0.0,0.0,23.0,74.4574898785425,1
635,2015,MTB,-0.6430308001085543,17.189750761772856,-5.136297527617733,7.0,0.0,0.0,22.0,74.4574898785425,2
636,2014,MTD,-8.596272196789858,23.328778181041844,1.6001349866459564,47.0,55.0,19.0,14.0,13.0,1
637,2015,MTD,-2.7247798850776297,25.322352980392157,2.851199551926851,61.0,56.0,20.0,15.0,18.0,2
638,2014,MU,11.254130551253988,9.952961846689895,0.06751716808280862,28.0,33.0,19.0,19.0,95.0,3
639,2015,MU,67.45029920202941,9.103321402214025,-1.632908276522138,24.0,32.0,19.0,18.0,90.0,3
640,2016,MU,8.721518610411591,-50.0,0.6092953020134229,2.0,20.0,1.0,2.0,91.0,3
641,2013,MUR,-16.583143713752666,9.747587126488293,0.5034578505536731,13.0,76.0,28.0,21.0,35.0,1
642,2014,MUR,-6.56350505368033,11.32213418972332,-0.7359387223320152,11.0,79.0,23.0,17.0,53.0,2
643,2014,NBL,8.643883562045373,17.077381398809525,0.7257887094494053,12.0,82.0,18.0,24.0,47.0,3
644,2013,NDAQ,-49.69858979362203,14.21086934782609,1.4143198541407873,6.0,58.0,19.0,12.0,74.4574898785425,0
645,2014,NDAQ,-21.364183175742614,18.116326530612245,2.777836734693875,7.0,58.0,19.0,12.0,74.4574898785425,0
646,2015,NDAQ,-25.786044776128687,20.896484570312502,4.654217017933252,8.0,60.0,18.0,13.0,74.4574898785425,0
647,2013,NEE,-11.209231205085942,17.25555511111111,-8.800333106666697,11.0,46.0,21.0,13.0,5.0,1
648,2014,NEE,-21.57740580436394,17.040564109347443,0.6554063118979786,12.0,49.0,26.0,14.0,6.0,0
649,2015,NEE,-3.470845348323888,17.310965711947627,2.2307539906077967,12.0,51.0,26.0,16.0,6.0,2
650,2013,NEM,61.57556876350708,-7.09412955465587,0.030143856664137277,25.0,37.0,43.0,30.0,60.0,3
651,2014,NEM,21.828385900560274,20.897058333333334,-0.17320716135346756,5.0,39.0,10.0,7.0,113.0,3
652,2015,NEM,5.97170777023668,42.2906965116279,-0.7311272956247536,2.0,44.0,15.0,3.0,198.0,3
653,2014,NFLX,4.4100070261477775,11.422779761903152,0.08783252964331904,14.0,32.0,7.0,5.0,60.0,3
654,2015,NFLX,-34.895185034710906,50.0,-3.050289726416734,6.0,32.0,5.0,2.0,65.0,0
655,2013,NFX,28.67603802864174,27.313830319148938,-0.2467779330682861,5.0,78.0,24.0,8.0,14.0,3
656,2014,NFX,-15.010197352112897,3.911229210925645,0.006507177802247977,23.0,79.0,25.0,39.0,1.0,1
657,2013,NOV,-1.3810176074007532,12.289559035796703,-1.8004203987442164,10.0,27.0,17.0,12.0,51.0,2
658,2014,NOV,-0.8656417428953485,11.747523662803419,1.6446533127924794,12.0,27.0,17.0,12.0,48.0,2
659,2015,NOV,24.66466349207166,-24.753768844221106,0.18470605578914984,5.0,21.0,3.0,5.0,49.0,3
660,2014,NSC,-7.184844913478612,15.804348214285712,2.8354860031512503,16.0,64.0,31.0,17.0,55.0,2
661,2015,NSC,-8.943594864186277,18.992202826510724,-0.9336624900971681,13.0,65.0,27.0,15.0,49.0,1
662,2014,NTAP,-13.628812383411905,22.07753983957219,0.6576288462851289,17.0,62.0,12.0,10.0,186.0,1
663,2015,NTAP,-4.340850347815426,19.350282485875706,-3.6185028248587576,16.0,63.0,12.0,9.0,197.0,2
664,2016,NTAP,-57.356705269193384,39.743589743589745,-0.7105672105672105,8.0,61.0,6.0,4.0,145.0,0
665,2013,NTRS,-33.292461859202945,18.712624916943522,2.777347487672673,9.0,0.0,0.0,17.0,74.4574898785425,0
666,2014,NTRS,-14.865572884169913,19.479041766467066,1.7767247186989668,10.0,0.0,0.0,18.0,74.4574898785425,1
667,2015,NTRS,-1.3491862312024576,17.398263399503723,0.8421768080339483,11.0,0.0,0.0,20.0,74.4574898785425,2
668,2013,NUE,-17.642662347631468,32.10197368421053,-8.453519736842109,6.0,7.0,5.0,3.0,77.0,1
669,2014,NUE,18.38020256854825,23.12837905405405,0.5022162308880306,9.0,9.0,6.0,3.0,54.0,3
670,2015,NUE,-1.5362736507434014,40.35135045045044,-0.8070270090090088,5.0,10.0,5.0,2.0,147.0,2
671,2016,NVDA,-58.466898807467665,50.0,-20.0,14.0,56.0,15.0,12.0,214.0,0
672,2013,NWL,-24.420479050450208,16.78353567073171,0.8908184317542217,23.0,38.0,11.0,8.0,14.0,0
673,2014,NWL,-9.67449258424621,25.890512043795614,-1.572608879697216,20.0,38.0,11.0,7.0,11.0,1
674,2015,NWL,-15.512754906281835,31.453847307692303,-6.155967258791202,19.0,39.0,10.0,6.0,14.0,1
675,2013,OKE,-33.62488268216027,35.52575642813953,-1.3515233423748738,11.0,14.0,7.0,2.0,5.0,0
676,2014,OKE,6.372610992354728,34.760845111133335,2.135309056826761,53.0,17.0,9.0,3.0,7.0,3
677,2015,OKE,48.861808767711786,31.521368803418806,-1.4327894910644907,73.0,27.0,13.0,3.0,6.0,3
678,2014,OMC,7.273293396870646,17.854800468384077,1.2333038101309755,39.0,18.0,13.0,7.0,20.0,3
679,2015,OMC,2.0743080099641906,17.25733656884876,4.605551696811508,45.0,17.0,13.0,7.0,18.0,2
680,2013,ORLY,-28.651374110669224,17.857492589576548,0.6584098412798075,34.0,51.0,17.0,10.0,10.0,0
681,2014,ORLY,-16.82689755939709,21.676943565683644,1.008306314343163,39.0,51.0,18.0,11.0,9.0,1
682,2015,ORLY,-6.098175188110758,24.077789592274677,0.9657005933245653,47.0,52.0,19.0,12.0,4.0,2
683,2013,OXY,-2.481186231099104,11.343492090723057,0.3874554226168657,14.0,68.0,33.0,29.0,40.0,2
684,2014,OXY,9.651559047170428,50.0,-1.2153574313346174,2.0,65.0,7.0,3.0,95.0,3
685,2014,PAYX,4.6724110658110005,26.764534883720927,2.609542151162794,35.0,100.0,39.0,25.0,107.0,3
686,2015,PAYX,-17.588289523008704,26.83064569892473,3.2963364715821752,38.0,100.0,38.0,25.0,105.0,1
687,2016,PAYX,-31.94814751140263,26.96666619047619,2.0899166297619067,40.0,100.0,39.0,26.0,100.0,0
688,2013,PBCT,-17.525910963850603,18.37837837837838,6.616216216216187,5.0,0.0,0.0,17.0,74.4574898785425,1
689,2014,PBCT,-3.84371811328045,18.101190476190478,1.3394880952380959,5.0,0.0,0.0,18.0,74.4574898785425,2
690,2015,PBCT,-8.572659546290634,18.296511627906977,7.684534883720958,5.0,0.0,0.0,18.0,74.4574898785425,1
691,2013,PBI,-77.30347577124176,24.176056338028168,-0.35543606006902334,70.0,56.0,14.0,4.0,42.0,0
692,2014,PBI,2.6524324371646464,14.554545151515153,0.10993326656995488,432.0,56.0,15.0,9.0,48.0,2
693,2015,PBI,-6.194376006457847,11.105391911764707,0.4698435039592757,228.0,56.0,17.0,11.0,34.0,2
694,2013,PCAR,-35.82382273500407,15.916918882175226,2.7677753389560213,18.0,17.0,8.0,7.0,99.0,0
695,2014,PCAR,2.520961623056577,16.744125195822452,1.0658279691956214,20.0,16.0,9.0,7.0,99.0,2
696,2015,PCAR,16.885166616939653,12.831858407079647,0.7122611260741315,23.0,18.0,11.0,9.0,110.0,3
697,2014,PCG,-34.77456386096591,15.431596091205213,0.22774049070085117,9.0,29.0,14.0,8.0,8.0,0
698,2015,PCG,-0.7163222380817296,29.643646961325967,-0.722269810883101,5.0,24.0,9.0,5.0,6.0,2
699,2015,PCLN,8.412643434664423,24.25214569774406,2.962729144605665,29.0,93.0,35.0,28.0,184.0,3
700,2014,PDCO,-6.463966507497547,22.59045226130653,-9.216904522613056,14.0,28.0,8.0,6.0,56.0,2
701,2015,PDCO,-5.6826700351247315,20.703539380530977,1.5259275321206185,15.0,27.0,8.0,6.0,69.0,2
702,2016,PDCO,-23.875215224496245,22.189118393782387,-1.5196184112105524,13.0,25.0,6.0,3.0,17.0,0
703,2013,PEG,2.079640305271076,12.798780487804878,-5.375487804878043,11.0,36.0,23.0,12.0,16.0,2
704,2014,PEG,-20.21902770322548,12.444999666666668,0.5669388737037038,12.0,35.0,24.0,14.0,12.0,0
705,2015,PEG,3.7607859209133743,12.109939759036145,1.1353068524096384,13.0,40.0,28.0,16.0,11.0,2
706,2014,PEP,-14.429279217670347,20.71925730858469,-15.090525739752444,37.0,53.0,14.0,10.0,48.0,1
707,2015,PEP,-5.542222127311302,26.342317924528302,-1.8922565042452837,45.0,54.0,13.0,9.0,68.0,2
708,2013,PFE,-21.14467237856874,8.691950773993808,0.1341434922600619,29.0,81.0,29.0,43.0,139.0,0
709,2014,PFE,16.781224764873386,21.406249652777777,-0.3862691976450962,13.0,81.0,27.0,18.0,167.0,3
710,2015,PFE,0.2011535631743399,28.20354026548673,-1.3100999349129319,11.0,80.0,24.0,14.0,79.0,2
711,2014,PFG,4.405630943055716,13.795945945945945,0.5809842025123714,11.0,50.0,14.0,11.0,74.4574898785425,3
712,2015,PFG,6.002690788557214,11.877128588807786,1.0718384336241173,13.0,44.0,12.0,10.0,74.4574898785425,3
713,2013,PGR,-17.617038336889863,12.48205153846154,0.41606838461538465,19.0,10.0,9.0,6.0,74.4574898785425,1
714,2014,PGR,2.978428771392042,12.56912465437788,1.1140815034562208,18.0,11.0,10.0,7.0,74.4574898785425,2
715,2015,PGR,-21.345198104647316,13.710647916666668,-20.0,17.0,10.0,9.0,6.0,74.4574898785425,0
716,2014,PH,14.966733274334016,18.549427793696275,1.9028122704501322,16.0,23.0,9.0,8.0,67.0,3
717,2015,PH,-5.344177227858553,16.031073940677963,11.189689610593241,20.0,24.0,12.0,8.0,81.0,2
718,2016,PH,-31.162263686971528,19.918624161073826,-1.2591415987535957,18.0,22.0,10.0,7.0,89.0,0
719,2014,PHM,10.071691966954164,16.401574803149604,-0.20175125527787285,10.0,27.0,12.0,8.0,74.4574898785425,3
720,2015,PHM,4.667844876650868,14.307971014492752,1.6519202898550753,10.0,27.0,14.0,8.0,74.4574898785425,3
721,2013,PKI,-25.784901884792617,24.76510033557047,0.17166717278065896,8.0,45.0,11.0,8.0,29.0,0
722,2014,PKI,0.4288820175127178,30.46071464285714,-5.042940535317458,8.0,45.0,9.0,7.0,29.0,2
723,2014,PM,-1.994957225311328,17.828781827731095,-1.8755878482773105,59.0,24.0,15.0,9.0,11.0,2
724,2015,PM,-11.570713753495994,19.239819117647055,-2.693574676470589,52.0,24.0,14.0,9.0,22.0,1
725,2013,PNC,-22.422228200896534,9.161096189839572,0.23162016781858547,10.0,0.0,0.0,25.0,74.4574898785425,0
726,2014,PNC,-10.508318721810202,11.334004973118278,-20.0,9.0,0.0,0.0,26.0,74.4574898785425,1
727,2015,PNC,-14.213812376310713,12.457446343085108,11.58542509906916,9.0,0.0,0.0,25.0,74.4574898785425,1
728,2013,PNR,-37.84747725812466,23.923221535580527,-0.05725215410224399,9.0,34.0,11.0,8.0,16.0,0
729,2014,PNR,23.105545962230437,50.0,-1.1075390376106196,5.0,35.0,12.0,3.0,7.0,3
730,2015,PNR,7.1014223233804055,-50.0,1.0110983102918587,2.0,34.0,3.0,1.0,8.0,3
731,2013,PNW,5.510259224004708,14.20325189701897,2.3536817429345738,10.0,42.0,24.0,12.0,1.0,3
732,2014,PNW,-21.19189505333407,17.091922144846798,-6.30691927144846,9.0,40.0,23.0,11.0,0.0,0
733,2015,PNW,-7.064556587048663,16.958122461928937,1.7394188468092808,10.0,44.0,24.0,13.0,3.0,2
734,2014,PPG,-12.892041134612166,6.936677631578948,-0.21321056894880447,41.0,44.0,10.0,14.0,24.0,1
735,2015,PPG,4.0211243810753325,20.748551544401547,-0.31474848650189974,28.0,44.0,12.0,10.0,31.0,3
736,2013,PPL,1.835954142538333,15.929729999999998,-0.5470604644736843,9.0,76.0,35.0,16.0,24.0,2
737,2014,PPL,-9.411331582450824,12.765151325757577,0.29893075889432297,13.0,76.0,37.0,22.0,20.0,1
738,2015,PPL,-4.640691864662857,35.08415792079208,-0.568234214177246,7.0,78.0,37.0,9.0,22.0,2
739,2013,PRU,-38.98311700980469,-47.27742,-0.21208562242990653,2.0,35.0,4.0,2.0,74.4574898785425,0
740,2014,PRU,2.6413893267725053,-34.11524182156134,-0.46384758617035166,3.0,38.0,3.0,3.0,74.4574898785425,2
741,2015,PRU,7.704081128531645,6.982215238480194,-0.012471553115213627,13.0,43.0,14.0,10.0,74.4574898785425,3
742,2014,PVH,6.741445598490658,50.0,-1.057937639773474,3.0,52.0,7.0,2.0,38.0,3
743,2015,PVH,55.90398052969759,18.936210131332082,0.09414913464173535,10.0,53.0,7.0,5.0,34.0,3
744,2016,PVH,-3.626483330874983,11.761870359712232,0.3869800556621371,13.0,52.0,9.0,7.0,36.0,2
745,2013,PWR,5.317800869755161,15.820855614973262,0.5298146996642208,10.0,15.0,7.0,7.0,47.0,3
746,2014,PWR,25.529815857517573,22.218519259259256,-0.7990121349002848,7.0,15.0,6.0,4.0,17.0,3
747,2015,PWR,-10.230114242768158,15.399371069182388,0.8662146226415092,10.0,12.0,3.0,4.0,11.0,1
748,2013,PX,-10.384548082808854,20.31818215488215,4.266818252525247,27.0,43.0,22.0,15.0,5.0,1
749,2014,PX,-0.341514147966848,22.51036252158894,-8.914103558549202,30.0,43.0,21.0,14.0,5.0,2
750,2015,PX,5.101156424566012,21.56215231910946,-3.1211215481910903,35.0,45.0,22.0,14.0,8.0,3
751,2014,QCOM,-11.678684252679753,15.73150105708245,0.8482255299697155,20.0,60.0,29.0,30.0,292.0,1
752,2015,QCOM,12.482235192302985,19.105828680981595,-0.6147657800070947,17.0,59.0,23.0,21.0,284.0,3
753,2016,QCOM,-27.089566256728197,15.062500000000002,0.8466163793103445,18.0,59.0,28.0,24.0,255.0,0
754,2014,R,-9.510872539334185,20.12077282608696,-2.138417018958541,12.0,21.0,5.0,3.0,5.0,1
755,2015,R,31.971191199037253,12.990434782608695,0.33403975155279486,15.0,23.0,8.0,5.0,4.0,3
756,2013,RCL,-23.239286790473514,19.006944444444446,0.007310363247863248,5.0,33.0,10.0,6.0,9.0,0
757,2014,RCL,-64.66229198025175,18.834782463768118,0.3153731017189081,9.0,34.0,12.0,9.0,5.0,0
758,2015,RCL,-30.276418740971053,30.584159075907596,-2.512270209806694,8.0,39.0,11.0,8.0,9.0,0
759,2014,REGN,-6.640533866140427,50.0,-4.93630353910039,13.0,93.0,29.0,12.0,138.0,2
760,2015,REGN,-6.331456328080003,50.0,0.9896592732182266,17.0,90.0,31.0,15.0,129.0,2
761,2014,RHI,-11.487962440144345,22.052631798245617,0.948776019226847,31.0,41.0,11.0,7.0,46.0,1
762,2015,RHI,4.862886107242651,19.55147077205882,1.0131216672794108,36.0,42.0,11.0,7.0,34.0,3
763,2014,RHT,3.642776921981859,50.0,3.2538031914893626,11.0,85.0,15.0,12.0,86.0,2
764,2015,RHT,-11.25889369872554,50.0,20.0,14.0,85.0,14.0,10.0,95.0,1
765,2016,RHT,-5.287584752006753,50.0,5.616804392584097,15.0,85.0,14.0,10.0,78.0,2
766,2014,RL,-4.335960621845157,21.160819064327484,5.109715427003794,19.0,58.0,15.0,10.0,132.0,2
767,2015,RL,41.60957825320083,18.743718216080403,-2.7162506906353796,18.0,57.0,14.0,9.0,96.0,3
768,2016,RL,-9.096488928634765,21.584946021505377,-0.5190820855926973,11.0,57.0,8.0,5.0,91.0,1
769,2014,ROK,9.374483562457362,19.25334489966555,1.9008302328215247,31.0,42.0,18.0,12.0,108.0,3
770,2015,ROK,-7.56057407085299,17.533333577235773,6.167607928933505,37.0,43.0,19.0,13.0,162.0,2
771,2016,ROK,-40.211409754717415,21.093749285714285,-2.3586646928571384,37.0,42.0,17.0,12.0,123.0,0
772,2013,ROP,-26.954318230452717,23.25690681399632,2.3983685151933716,13.0,58.0,26.0,17.0,71.0,0
773,2014,ROP,4.523100550382477,22.97758902627512,1.1996952731987875,14.0,59.0,28.0,18.0,97.0,3
774,2015,ROP,-26.86293175062466,25.052746459537573,3.602028213182404,13.0,60.0,29.0,19.0,108.0,0
775,2014,ROST,4.804348774437321,10.735369083969465,1.1335286768073625,42.0,28.0,13.0,8.0,31.0,3
776,2015,ROST,-10.724687979720898,11.393735682326621,0.8292107635471053,41.0,28.0,13.0,8.0,42.0,1
777,2016,ROST,-24.48671060374416,23.65415059288538,-0.545020892526792,41.0,28.0,14.0,9.0,48.0,0
778,2013,RRC,-14.465624352602333,50.0,0.1320903196959535,5.0,72.0,17.0,6.0,0.0,1
779,2014,RRC,41.685757474092455,17.88451430446194,0.04096130695538057,18.0,70.0,27.0,31.0,0.0,3
780,2014,RSG,-13.319166334509113,24.038961363636364,-4.3537230025252605,7.0,36.0,14.0,6.0,4.0,1
781,2015,RSG,-14.148942703765908,19.787382710280372,0.5078761562305294,10.0,39.0,17.0,8.0,2.0,1
782,2014,SBUX,17.05036101076148,14.56909109090909,0.0005317186529528865,39.0,58.0,19.0,13.0,61.0,3
783,2015,SBUX,-7.562512577007762,27.639945788043477,-0.8352730870013138,47.0,59.0,19.0,14.0,44.0,2
784,2016,SBUX,-14.307858070498005,30.117800785340314,7.916679063575202,48.0,60.0,20.0,13.0,50.0,1
785,2013,SCG,-2.1616488870425896,13.722059117647058,2.1955294588235295,10.0,34.0,20.0,10.0,9.0,2
786,2014,SCG,-24.44562345687119,14.381266226912928,1.2537514146539472,11.0,33.0,20.0,11.0,6.0,0
787,2015,SCG,-11.61308441449442,11.698275957854406,0.3100452159459316,14.0,38.0,30.0,17.0,9.0,1
788,2013,SCHW,-49.43740347755046,25.87820576923077,1.9839957756410238,10.0,100.0,31.0,20.0,74.4574898785425,0
789,2014,SCHW,-8.496404181311506,29.416666666666668,1.274722222222223,11.0,100.0,35.0,22.0,74.4574898785425,1
790,2015,SCHW,-9.738980499325852,30.475961538461537,3.657115384615378,11.0,100.0,36.0,23.0,74.4574898785425,1
791,2013,SE,-12.660595297201889,20.36129,2.6654779636363575,12.0,51.0,30.0,19.0,5.0,1
792,2014,SE,-12.220434432833503,22.40372795031056,5.78762972049688,13.0,53.0,33.0,18.0,6.0,1
793,2015,SE,31.460448527732396,50.0,-1.261755443834901,3.0,55.0,27.0,4.0,6.0,3
794,2014,SEE,9.410876843552986,31.57786844262295,0.34844544488411533,13.0,35.0,8.0,2.0,17.0,3
795,2015,SEE,-3.1947927206897875,26.88957055214724,0.8001286847224299,43.0,37.0,11.0,3.0,19.0,2
796,2013,SHW,-38.94863830477118,22.850877800269902,1.1153404640607931,42.0,45.0,11.0,7.0,29.0,0
797,2014,SHW,-23.49807345879152,24.972067039106147,1.20157803090764,87.0,46.0,12.0,8.0,2.0,0
